Region,Year,IndustryCode,IndustryDescription,Ratio
E12000006 : East of England,2015,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0017614652168495
E12000006 : East of England,2016,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0016559953503903
E12000006 : East of England,2017,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0017914346274735
E12000006 : East of England,2018,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0018093737255007
E12000006 : East of England,2019,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.001611170494812
E12000006 : East of England,2020,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0013934371371499
E12000006 : East of England,2021,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0027744818850642
E12000006 : East of England,2022,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0029372419987067
E12000006 : East of England,2023,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0030026983651477
E12000006 : East of England,2024,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0014870418012837
E12000006 : East of England,2025,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0018484993844009
E12000006 : East of England,2010,5610,Restaurants and mobile food service activities,0.050345247308791
E12000006 : East of England,2011,5610,Restaurants and mobile food service activities,0.0484452390887628
E12000006 : East of England,2012,5610,Restaurants and mobile food service activities,0.0618418311143191
E12000006 : East of England,2013,5610,Restaurants and mobile food service activities,0.0680815022149901
E12000006 : East of England,2014,5610,Restaurants and mobile food service activities,0.0682227598488749
E12000006 : East of England,2015,5610,Restaurants and mobile food service activities,0.066742983196899
E12000006 : East of England,2016,5610,Restaurants and mobile food service activities,0.066626483451875
E12000006 : East of England,2017,5610,Restaurants and mobile food service activities,0.0715275449485774
E12000006 : East of England,2018,5610,Restaurants and mobile food service activities,0.0761023228612682
E12000006 : East of England,2019,5610,Restaurants and mobile food service activities,0.0537017842881192
E12000006 : East of England,2020,5610,Restaurants and mobile food service activities,0.0510479385410891
E12000006 : East of England,2021,5610,Restaurants and mobile food service activities,0.059638354205643
E12000006 : East of England,2022,5610,Restaurants and mobile food service activities,0.0538806573393497
E12000006 : East of England,2023,5610,Restaurants and mobile food service activities,0.0478196878931145
E12000006 : East of England,2024,5610,Restaurants and mobile food service activities,0.0575061326610034
E12000006 : East of England,2025,5610,Restaurants and mobile food service activities,0.0564666875770074
E12000006 : East of England,2010,7911,Travel agency activities,0.0570485656458225
E12000006 : East of England,2011,7911,Travel agency activities,0.0548955770428853
E12000006 : East of England,2012,7911,Travel agency activities,0.0741674733853696
E12000006 : East of England,2013,7911,Travel agency activities,0.0766173528499739
E12000006 : East of England,2014,7911,Travel agency activities,0.0671333836000804
E12000006 : East of England,2015,7911,Travel agency activities,0.0429002491256042
E12000006 : East of England,2016,7911,Travel agency activities,0.0414571395656731
E12000006 : East of England,2017,7911,Travel agency activities,0.0312965112483908
E12000006 : East of England,2018,7911,Travel agency activities,0.0397231302482684
E12000006 : East of England,2019,7911,Travel agency activities,0.0393770197184439
E12000006 : East of England,2020,7911,Travel agency activities,0.009744946371301
E12000006 : East of England,2021,7911,Travel agency activities,0.0104704709768005
E12000006 : East of England,2022,7911,Travel agency activities,0.004514532260707
E12000006 : East of England,2023,7911,Travel agency activities,0.006488897021878
E12000006 : East of England,2024,7911,Travel agency activities,0.0159220689745233
E12000006 : East of England,2025,7911,Travel agency activities,0.0172514407387792
E12000006 : East of England,2010,7912,Tour operator activities,0.0033906075352983
E12000006 : East of England,2011,7912,Tour operator activities,0.0032626474490474
E12000006 : East of England,2012,7912,Tour operator activities,0.0036309838765421
E12000006 : East of England,2013,7912,Tour operator activities,0.0038873407305927
E12000006 : East of England,2014,7912,Tour operator activities,0.0039428939686674
E12000006 : East of England,2015,7912,Tour operator activities,0.0043785703439199
E12000006 : East of England,2016,7912,Tour operator activities,0.004419450272034
E12000006 : East of England,2017,7912,Tour operator activities,0.0054614356232257
E12000006 : East of England,2018,7912,Tour operator activities,0.0054571532207152
E12000006 : East of England,2019,7912,Tour operator activities,0.0060091882055419
E12000006 : East of England,2020,7912,Tour operator activities,0.0066428397903395
E12000006 : East of England,2021,7912,Tour operator activities,0.0080400053393395
E12000006 : East of England,2022,7912,Tour operator activities,0.0015651475862589
E12000006 : East of England,2023,7912,Tour operator activities,0.0021873179360154
E12000006 : East of England,2024,7912,Tour operator activities,0.0099907765644694
E12000006 : East of England,2025,7912,Tour operator activities,0.0176544976691659
E12000006 : East of England,2010,9313,Fitness facilities,0.0008428750769203
E12000006 : East of England,2011,9313,Fitness facilities,0.0008110653300184
E12000006 : East of England,2012,9313,Fitness facilities,0.0051573252532407
E12000006 : East of England,2013,9313,Fitness facilities,0.005292881720623
E12000006 : East of England,2014,9313,Fitness facilities,0.0052832236754037
E12000006 : East of England,2015,9313,Fitness facilities,0.0052053852989993
E12000006 : East of England,2016,9313,Fitness facilities,0.0050229289010711
E12000006 : East of England,2017,9313,Fitness facilities,0.0050952929844913
E12000006 : East of England,2018,9313,Fitness facilities,0.0054017934158522
E12000006 : East of England,2019,9313,Fitness facilities,0.005840318299829
E12000006 : East of England,2020,9313,Fitness facilities,0.0065939689352378
E12000006 : East of England,2021,9313,Fitness facilities,0.0081321518327846
E12000006 : East of England,2022,9313,Fitness facilities,0.0071249420550535
E12000006 : East of England,2023,9313,Fitness facilities,0.0060329856854096
E12000006 : East of England,2024,9313,Fitness facilities,0.0090816238723579
E12000006 : East of England,2025,9313,Fitness facilities,0.0099173302602487
E12000007 : London,2010,4764,Retail sale of sporting equipment in specialised stores,0.0088942021818473
E12000007 : London,2011,4764,Retail sale of sporting equipment in specialised stores,0.0090069392223565
E12000007 : London,2012,4764,Retail sale of sporting equipment in specialised stores,0.0079105472157458
E12000007 : London,2013,4764,Retail sale of sporting equipment in specialised stores,0.0081395336861335
E12000007 : London,2014,4764,Retail sale of sporting equipment in specialised stores,0.00886554592329
E12000007 : London,2015,4764,Retail sale of sporting equipment in specialised stores,0.0092917106016769
E12000007 : London,2016,4764,Retail sale of sporting equipment in specialised stores,0.0097409700208007
E12000007 : London,2017,4764,Retail sale of sporting equipment in specialised stores,0.0103599824473833
E12000007 : London,2018,4764,Retail sale of sporting equipment in specialised stores,0.0111426398986536
E12000007 : London,2019,4764,Retail sale of sporting equipment in specialised stores,0.01142180346226
E12000007 : London,2020,4764,Retail sale of sporting equipment in specialised stores,0.0123252202675131
E12000007 : London,2021,4764,Retail sale of sporting equipment in specialised stores,0.0133151148409939
E12000007 : London,2022,4764,Retail sale of sporting equipment in specialised stores,0.0119965740497015
E12000007 : London,2023,4764,Retail sale of sporting equipment in specialised stores,0.0153008810072775
E12000007 : London,2024,4764,Retail sale of sporting equipment in specialised stores,0.0198042287046509
E12000007 : London,2025,4764,Retail sale of sporting equipment in specialised stores,0.0153918463351584
E12000007 : London,2010,4771,Retail sale of clothing in specialised stores,0.1893726871576727
E12000007 : London,2011,4771,Retail sale of clothing in specialised stores,0.1917730504355612
E12000007 : London,2012,4771,Retail sale of clothing in specialised stores,0.1907338964187003
E12000007 : London,2013,4771,Retail sale of clothing in specialised stores,0.1892554045113158
E12000007 : London,2014,4771,Retail sale of clothing in specialised stores,0.1898370091974429
E12000007 : London,2015,4771,Retail sale of clothing in specialised stores,0.187776848053129
E12000007 : London,2016,4771,Retail sale of clothing in specialised stores,0.1862935680313826
E12000007 : London,2017,4771,Retail sale of clothing in specialised stores,0.1938594988496816
E12000007 : London,2018,4771,Retail sale of clothing in specialised stores,0.1920094051102171
E12000007 : London,2019,4771,Retail sale of clothing in specialised stores,0.1862633391708109
E12000007 : London,2020,4771,Retail sale of clothing in specialised stores,0.1803939288659353
E12000007 : London,2021,4771,Retail sale of clothing in specialised stores,0.1770939397584632
E12000007 : London,2022,4771,Retail sale of clothing in specialised stores,0.1391613336792819
E12000007 : London,2023,4771,Retail sale of clothing in specialised stores,0.1601993642484414
E12000007 : London,2024,4771,Retail sale of clothing in specialised stores,0.2007553444681896
E12000007 : London,2025,4771,Retail sale of clothing in specialised stores,0.2091603015681989
E12000007 : London,2010,4773,Dispensing chemist in specialised stores,0.0177066316541646
E12000007 : London,2011,4773,Dispensing chemist in specialised stores,0.0179310692382518
E12000007 : London,2012,4773,Dispensing chemist in specialised stores,0.0169349273316956
E12000007 : London,2013,4773,Dispensing chemist in specialised stores,0.0172004833639807
E12000007 : London,2014,4773,Dispensing chemist in specialised stores,0.0167139655688037
E12000007 : London,2015,4773,Dispensing chemist in specialised stores,0.0163898635545887
E12000007 : London,2016,4773,Dispensing chemist in specialised stores,0.0164038793188372
E12000007 : London,2017,4773,Dispensing chemist in specialised stores,0.0163927703035831
E12000007 : London,2018,4773,Dispensing chemist in specialised stores,0.0157432555270426
E12000007 : London,2019,4773,Dispensing chemist in specialised stores,0.0164364663225801
E12000007 : London,2020,4773,Dispensing chemist in specialised stores,0.0163101120598537
E12000007 : London,2021,4773,Dispensing chemist in specialised stores,0.0169920362751334
E12000007 : London,2022,4773,Dispensing chemist in specialised stores,0.0179756139670528
E12000007 : London,2023,4773,Dispensing chemist in specialised stores,0.0166701967860113
E12000007 : London,2024,4773,Dispensing chemist in specialised stores,0.0166397868331655
E12000007 : London,2025,4773,Dispensing chemist in specialised stores,0.0164747019421743
E12000007 : London,2010,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.000538533163388
E12000007 : London,2011,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0005453592545668
E12000007 : London,2012,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0003720624208025
E12000007 : London,2013,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0004111176935558
